ODOMETRY -7.4031e-02 5.8791e-01 4.0971e-01
ODOMETRY -3.3496e-01 4.2665e-01 4.3004e-01
ODOMETRY -5.2292e-01 3.0450e-01 4.7790e-01
ODOMETRY -6.2027e-01 2.3412e-02 -5.6530e+00
ODOMETRY -5.2323e-01 -4.2345e-01 6.3789e-01
ODOMETRY -3.3293e-01 -6.3873e-01 5.0396e-02
ODOMETRY -2.5361e-01 -6.5619e-01 7.8707e-02
ODOMETRY -2.9182e-01 -6.2843e-01 2.2798e-02
ODOMETRY -2.4314e-01 -5.6930e-01 -2.9364e-01
ODOMETRY -4.0492e-01 -3.9801e-01 -6.3907e-01
ODOMETRY -5.5956e-01 -4.8840e-02 5.7856e+00
ODOMETRY -6.8354e-01 1.7304e-01 -7.2820e-03
ODOMETRY -7.1712e-01 1.8979e-01 -6.6446e-02
ODOMETRY -6.8002e-01 2.6171e-01 -2.8718e-01
ODOMETRY -3.8936e-01 3.1366e-01 -3.0960e-01
ODOMETRY -3.3272e-01 6.5074e-01 -4.2975e-01
ODOMETRY -1.0374e-01 4.9077e-01 -2.3026e-01
ODOMETRY 2.9071e-02 5.0153e-01 -1.6902e-01
ODOMETRY 1.4234e-01 7.3545e-01 -7.4855e-02
ODOMETRY 1.4225e-01 4.7055e-01 -2.0834e-01
ODOMETRY 2.3429e-01 4.5182e-01 -1.4928e-01
ODOMETRY 4.6120e-01 5.9415e-01 -2.0934e-01
ODOMETRY 3.7971e-01 3.5689e-01 -1.2174e-02
ODOMETRY 5.7397e-01 4.7518e-01 -1.2331e-01
ODOMETRY 5.6057e-01 5.0012e-01 1.6161e-01
